scaffold_1_28 927 972
scaffold_1_28 1032 1283
scaffold_1_28 1364 2305
scaffold_1_28 2387 2854

scaffold_2_1 200 590
scaffold_2_1 658 3818
scaffold_2_1 3894 4601

scaffold_2_2 200 333
scaffold_2_2 420 1158

scaffold_2_3 200 3358

scaffold_2_4 200 299
scaffold_2_4 384 504
scaffold_2_4 604 1744
scaffold_2_4 1812 2292
scaffold_2_4 2358 3175

scaffold_2_5 200 224
scaffold_2_5 282 342
scaffold_2_5 403 1228
scaffold_2_5 1289 1390

scaffold_2_6 200 433
scaffold_2_6 566 684
scaffold_2_6 810 1048
scaffold_2_6 1129 1243
scaffold_2_6 1304 1317
scaffold_2_6 1382 1403
scaffold_2_6 1452 2504
scaffold_2_6 2557 2632
scaffold_2_6 2685 3070
scaffold_2_6 3136 3538

scaffold_2_7 200 217
scaffold_2_7 269 929
scaffold_2_7 1006 1862

scaffold_2_8 200 829
scaffold_2_8 904 2529

scaffold_2_9 200 1973
scaffold_2_9 2031 2105
scaffold_2_9 2174 3921

scaffold_2_10 200 1015

scaffold_2_11 200 346
scaffold_2_11 482 679
scaffold_2_11 747 851

scaffold_2_12 200 1594

scaffold_2_13 200 259
scaffold_2_13 335 585
scaffold_2_13 641 1553

scaffold_2_14 200 2629
scaffold_2_14 2688 3785

scaffold_2_15 200 361
scaffold_2_15 458 997
scaffold_2_15 1063 1290

scaffold_2_16 200 1270

scaffold_2_17 200 2131

scaffold_2_18 200 237
scaffold_2_18 325 1000

scaffold_2_19 200 2575

scaffold_2_20 200 408
scaffold_2_20 867 2235

scaffold_2_21 200 238
scaffold_2_21 391 483
scaffold_2_21 582 670
scaffold_2_21 810 1465
scaffold_2_21 1525 2517
scaffold_2_21 2586 3280

scaffold_2_22 200 469
scaffold_2_22 562 2657
scaffold_2_22 2721 4192
scaffold_2_22 4250 5274

scaffold_2_23 200 237
scaffold_2_23 544 592
scaffold_2_23 1194 1212
scaffold_2_23 1356 1803
scaffold_2_23 1921 4255

scaffold_2_24 200 1849

scaffold_2_25 200 265
scaffold_2_25 377 1462

scaffold_2_26 200 1207

scaffold_3_1 200 989
scaffold_3_1 1056 1990

scaffold_3_2 200 547
scaffold_3_2 622 879
scaffold_3_2 1207 1833
scaffold_3_2 1898 2917

scaffold_4_1 200 1528

scaffold_4_2 200 901
scaffold_4_2 957 2006

scaffold_4_3 200 975
scaffold_4_3 1058 2654

scaffold_4_4 200 1347
scaffold_4_4 1409 2426

scaffold_4_5 200 325
scaffold_4_5 445 2419
scaffold_4_5 2491 3056

scaffold_4_6 200 1066

scaffold_4_7 200 526
scaffold_4_7 589 765

scaffold_4_8 200 378
scaffold_4_8 674 827
scaffold_4_8 1037 1157
scaffold_4_8 1294 1407
scaffold_4_8 1469 1714
scaffold_4_8 1788 2558
scaffold_4_8 2621 2952

scaffold_4_9 200 248
scaffold_4_9 358 482
scaffold_4_9 539 547
scaffold_4_9 596 626
scaffold_4_9 689 704
scaffold_4_9 789 800
scaffold_4_9 967 1172
scaffold_4_9 1228 1235
scaffold_4_9 1291 1304
scaffold_4_9 1397 1504
scaffold_4_9 1596 1674
scaffold_4_9 1727 2216
scaffold_4_9 2274 2502
scaffold_4_9 2560 2805
scaffold_4_9 2862 3012

scaffold_5_1 200 283
scaffold_5_1 843 1003
scaffold_5_1 1065 1453
scaffold_5_1 1529 3537

scaffold_5_2 200 549
scaffold_5_2 606 1137
scaffold_5_2 1210 1356

scaffold_5_3 200 478
scaffold_5_3 554 870
scaffold_5_3 926 1625
scaffold_5_3 1733 2053

scaffold_5_4 200 299
scaffold_5_4 401 640
scaffold_5_4 700 949
scaffold_5_4 1006 1293
scaffold_5_4 1350 1604
scaffold_5_4 1659 2537
scaffold_5_4 2591 2706
scaffold_5_4 2766 2863

scaffold_5_5 200 1768
scaffold_5_5 1832 1939

scaffold_5_6 200 724
scaffold_5_6 784 1773

scaffold_5_7 200 2209

scaffold_5_8 200 1294

scaffold_5_9 200 213
scaffold_5_9 278 349
scaffold_5_9 499 611
scaffold_5_9 699 1231

scaffold_5_10 200 2548

scaffold_5_11 200 1338
scaffold_5_11 1396 2380

scaffold_5_12 200 462
scaffold_5_12 531 1830

scaffold_5_13 200 1054

scaffold_5_14 200 502
scaffold_5_14 603 1412
scaffold_5_14 1473 1819
scaffold_5_14 1872 1984
scaffold_5_14 2039 2667

scaffold_5_15 200 1252

scaffold_6_1 200 498
scaffold_6_1 702 3031
scaffold_6_1 3113 3774

scaffold_6_2 200 1747

scaffold_6_3 200 830
scaffold_6_3 915 1948
scaffold_6_3 2019 2225
scaffold_6_3 2606 4150

scaffold_6_4 200 270
scaffold_6_4 344 404
scaffold_6_4 465 1133

scaffold_6_5 200 289
scaffold_6_5 353 1120

scaffold_6_6 200 649
scaffold_6_6 712 1165
scaffold_6_6 1235 2094

scaffold_6_7 200 479
scaffold_6_7 543 1519

scaffold_6_8 200 1253
scaffold_6_8 1331 1974

scaffold_6_9 200 648
scaffold_6_9 728 785
scaffold_6_9 827 836
scaffold_6_9 875 2739

scaffold_6_10 200 970
scaffold_6_10 1027 2093
scaffold_6_10 2145 2874

scaffold_6_11 200 210
scaffold_6_11 404 489
scaffold_6_11 660 955
scaffold_6_11 1029 1208

scaffold_6_12 200 299
scaffold_6_12 360 391
scaffold_6_12 463 537
scaffold_6_12 601 2726
scaffold_6_12 2917 2923

scaffold_6_13 200 445
scaffold_6_13 517 1710

scaffold_6_14 200 256
scaffold_6_14 330 365
scaffold_6_14 426 560
scaffold_6_14 634 774

scaffold_6_15 200 2902

scaffold_6_16 200 1624

scaffold_6_17 200 2272

scaffold_7_1 200 1483

scaffold_7_2 200 221
scaffold_7_2 290 367
scaffold_7_2 429 2488
scaffold_7_2 2562 2654

scaffold_7_3 200 508
scaffold_7_3 596 2455

scaffold_7_4 200 245
scaffold_7_4 376 1514

scaffold_7_5 200 699
scaffold_7_5 800 1333
scaffold_7_5 1414 1520
scaffold_7_5 1588 2108

scaffold_7_6 200 217
scaffold_7_6 383 467
scaffold_7_6 547 2008
scaffold_7_6 2082 3051

scaffold_8_1 200 1933

scaffold_8_2 200 1717
scaffold_8_2 1780 1892
scaffold_8_2 1960 2113

scaffold_8_3 200 227
scaffold_8_3 332 399
scaffold_8_3 475 2579
scaffold_8_3 2646 2790

scaffold_8_4 200 419
scaffold_8_4 500 1908

scaffold_8_5 200 385
scaffold_8_5 786 2834

scaffold_9_1 200 241
scaffold_9_1 381 1029
scaffold_9_1 1088 2004

scaffold_9_2 200 463
scaffold_9_2 532 4092

scaffold_9_3 200 1131
scaffold_9_3 1202 1613

scaffold_9_4 200 549
scaffold_9_4 632 1517

scaffold_9_5 200 221
scaffold_9_5 316 411
scaffold_9_5 515 777

scaffold_9_6 200 244
scaffold_9_6 328 2300
scaffold_9_6 2365 2569

scaffold_9_7 200 232
scaffold_9_7 305 311
scaffold_9_7 380 681
scaffold_9_7 781 1485

scaffold_9_8 200 2092

scaffold_9_9 200 1347
scaffold_9_9 1415 2375

scaffold_9_10 200 319
scaffold_9_10 403 1299

scaffold_9_11 200 202
scaffold_9_11 314 355
scaffold_9_11 480 595
scaffold_9_11 688 1441

scaffold_9_12 200 594
scaffold_9_12 712 1507

scaffold_9_13 200 352
scaffold_9_13 546 751
scaffold_9_13 842 905

scaffold_9_14 200 1978

scaffold_9_15 200 279
scaffold_9_15 414 714
scaffold_9_15 786 1103
scaffold_9_15 1170 1305
scaffold_9_15 1360 1433
scaffold_9_15 1494 1556

scaffold_9_16 200 277
scaffold_9_16 355 421
scaffold_9_16 492 872
scaffold_9_16 933 1021
scaffold_9_16 1075 3540
scaffold_9_16 3602 5677

scaffold_9_17 200 302
scaffold_9_17 406 1595

scaffold_9_18 200 970

scaffold_9_19 200 1180

scaffold_9_20 200 236
scaffold_9_20 300 1354

scaffold_9_21 200 3931

scaffold_9_22 200 741
scaffold_9_22 936 1098

scaffold_9_23 200 306
scaffold_9_23 410 1191
scaffold_9_23 1275 1405

scaffold_9_24 200 632
scaffold_9_24 719 874
scaffold_9_24 958 1333
scaffold_9_24 1406 1589

scaffold_9_25 200 424
scaffold_9_25 642 1269
scaffold_9_25 1371 3469

scaffold_9_26 200 393
scaffold_9_26 456 2388

scaffold_9_27 200 1279

scaffold_9_28 200 232
scaffold_9_28 318 325
scaffold_9_28 468 508
scaffold_9_28 732 846
scaffold_9_28 966 1147
scaffold_9_28 1209 1345

scaffold_9_29 200 649
scaffold_9_29 737 1348

scaffold_9_30 200 634
scaffold_9_30 702 2045
scaffold_9_30 2102 2233

scaffold_9_31 200 223
scaffold_9_31 289 391
scaffold_9_31 498 1768

scaffold_10_1 200 221
scaffold_10_1 302 315
scaffold_10_1 388 1272

scaffold_10_2 200 466
scaffold_10_2 542 1220
scaffold_10_2 1260 2506

scaffold_10_3 200 477
scaffold_10_3 548 679
scaffold_10_3 746 1820
scaffold_10_3 1873 1911

scaffold_10_4 200 2047

scaffold_10_5 200 341
scaffold_10_5 419 528
scaffold_10_5 607 1270
scaffold_10_5 1337 1395

scaffold_10_6 200 202
scaffold_10_6 392 641
scaffold_10_6 811 998
scaffold_10_6 1063 1221

scaffold_10_7 200 407
scaffold_10_7 483 1023
scaffold_10_7 1098 1131

scaffold_10_8 200 323
scaffold_10_8 384 551
scaffold_10_8 620 2526

scaffold_10_9 200 350
scaffold_10_9 404 831
scaffold_10_9 883 3831

scaffold_10_10 200 1621

scaffold_10_11 200 232
scaffold_10_11 312 416
scaffold_10_11 490 1186
scaffold_10_11 1250 2910

scaffold_10_12 200 259
scaffold_10_12 477 611
scaffold_10_12 769 1350
scaffold_10_12 1437 1575
scaffold_10_12 1660 1795
scaffold_10_12 1891 2632
scaffold_10_12 2708 2992

scaffold_10_13 200 288
scaffold_10_13 439 2596

scaffold_10_14 200 297
scaffold_10_14 361 452
scaffold_10_14 533 733
scaffold_10_14 860 1548
scaffold_10_14 2315 2331
scaffold_10_14 2449 2496
scaffold_10_14 3190 3220

scaffold_10_15 200 242
scaffold_10_15 299 510
scaffold_10_15 566 1024

scaffold_10_16 200 222
scaffold_10_16 313 866
scaffold_10_16 926 1383

scaffold_10_17 200 209
scaffold_10_17 269 392
scaffold_10_17 459 647
scaffold_10_17 745 2824
scaffold_10_17 2872 2891
scaffold_10_17 2944 2998

scaffold_10_18 200 247
scaffold_10_18 351 1496

scaffold_10_19 200 939
scaffold_10_19 1025 2222

scaffold_10_20 200 542
scaffold_10_20 610 4442

scaffold_10_21 200 1873

scaffold_10_22 200 230
scaffold_10_22 286 379
scaffold_10_22 444 3384
scaffold_10_22 3454 4131
scaffold_10_22 4188 4205

scaffold_10_23 200 1879

scaffold_10_24 200 1417

scaffold_10_25 200 368
scaffold_10_25 425 828

scaffold_10_26 200 1691
scaffold_10_26 1782 1938
scaffold_10_26 1989 3069

scaffold_10_27 200 1674
scaffold_10_27 1738 3672
scaffold_10_27 3744 4353
scaffold_10_27 4419 5054

scaffold_10_28 200 292
scaffold_10_28 348 478
scaffold_10_28 597 891
scaffold_10_28 950 1426
scaffold_10_28 1484 2578
scaffold_10_28 2629 2832

scaffold_10_29 200 429
scaffold_10_29 485 508
scaffold_10_29 556 708
scaffold_10_29 782 977
scaffold_10_29 1031 1334
scaffold_10_29 1395 1432

scaffold_10_30 200 213
scaffold_10_30 270 354
scaffold_10_30 415 440
scaffold_10_30 502 1003
scaffold_10_30 1072 1215

scaffold_10_31 200 376
scaffold_10_31 585 594
scaffold_10_31 904 914
scaffold_10_31 962 1019
scaffold_10_31 1376 1500
scaffold_10_31 2335 2357
scaffold_10_31 2842 2849
scaffold_10_31 2893 3047
scaffold_10_31 3115 3131
scaffold_10_31 3397 3411
scaffold_10_31 4406 4416
scaffold_10_31 5230 5240
scaffold_10_31 5428 5438
scaffold_10_31 5578 5729
scaffold_10_31 5780 5823
scaffold_10_31 5884 5921
scaffold_10_31 5975 6044
scaffold_10_31 6104 6143
scaffold_10_31 6204 6259
scaffold_10_31 6309 6351
scaffold_10_31 6411 6493
scaffold_10_31 6548 6703
scaffold_10_31 6788 6791
scaffold_10_31 6850 7012
scaffold_10_31 7068 7097
scaffold_10_31 7171 7256
scaffold_10_31 7316 7385
scaffold_10_31 7444 7456

scaffold_10_32 200 229
scaffold_10_32 306 677
scaffold_10_32 1280 2123
scaffold_10_32 3194 3348
scaffold_10_32 3416 3432
scaffold_10_32 3479 3530

scaffold_10_33 200 269
scaffold_10_33 323 1424
scaffold_10_33 1544 1805
scaffold_10_33 1860 2288

scaffold_10_34 200 244
scaffold_10_34 322 503
scaffold_10_34 559 900
scaffold_10_34 951 1068
scaffold_10_34 1135 2908
scaffold_10_34 2991 3175
scaffold_10_34 3297 3581

scaffold_10_35 200 287
scaffold_10_35 351 364
scaffold_10_35 420 473
scaffold_10_35 535 1188
scaffold_10_35 1239 1268

scaffold_10_36 200 250
scaffold_10_36 334 1344
scaffold_10_36 1405 1536
scaffold_10_36 1585 1686
scaffold_10_36 1747 1856
scaffold_10_36 1925 2060
scaffold_10_36 2114 2406
scaffold_10_36 2499 2655
scaffold_10_36 2723 2976
scaffold_10_36 3028 3106

scaffold_10_37 200 2875

scaffold_10_38 200 707
scaffold_10_38 776 2077
scaffold_10_38 2137 2165

scaffold_10_39 200 300
scaffold_10_39 374 924
scaffold_10_39 984 1221
scaffold_10_39 1282 1426

scaffold_10_40 200 239
scaffold_10_40 1037 1382
scaffold_10_40 1460 1685
scaffold_10_40 1759 2072
scaffold_10_40 2141 3779

scaffold_10_41 200 1227
scaffold_10_41 1287 1554

scaffold_10_42 200 260
scaffold_10_42 319 377
scaffold_10_42 433 4005

scaffold_10_43 200 1249
scaffold_10_43 1340 2161

scaffold_10_44 200 342
scaffold_10_44 443 1184
scaffold_10_44 1248 1821
scaffold_10_44 1935 2055
scaffold_10_44 2120 2207
scaffold_10_44 2264 2317

scaffold_10_45 200 477
scaffold_10_45 555 1490
scaffold_10_45 1556 1820

scaffold_10_46 200 268
scaffold_10_46 339 1271

scaffold_10_47 200 414
scaffold_10_47 654 698
scaffold_10_47 752 1442

scaffold_10_48 200 820
scaffold_10_48 898 1428

scaffold_10_49 200 332
scaffold_10_49 395 823
scaffold_10_49 935 1092

scaffold_10_50 200 850
scaffold_10_50 925 3228
scaffold_10_50 3317 3533
scaffold_10_50 3607 3877
scaffold_10_50 4059 4086

scaffold_10_51 200 353
scaffold_10_51 572 2708
scaffold_10_51 2785 2923

scaffold_10_52 200 206
scaffold_10_52 863 876
scaffold_10_52 1543 1548
scaffold_10_52 1609 2830
scaffold_10_52 2905 3401

scaffold_10_53 200 271
scaffold_10_53 337 370
scaffold_10_53 439 605
scaffold_10_53 670 1033
scaffold_10_53 1110 1184
scaffold_10_53 1245 1487
scaffold_10_53 1560 2218

scaffold_10_54 200 433
scaffold_10_54 529 733
scaffold_10_54 818 1710

scaffold_10_55 200 467
scaffold_10_55 516 804
scaffold_10_55 946 1792

scaffold_11_1 200 463
scaffold_11_1 561 857

scaffold_11_2 200 1138

scaffold_11_3 200 233
scaffold_11_3 491 572
scaffold_11_3 661 1981
scaffold_11_3 2077 2257
scaffold_11_3 2325 3481
scaffold_11_3 3555 3764

scaffold_11_4 200 245
scaffold_11_4 311 1668
scaffold_11_4 1754 1901
scaffold_11_4 1962 2074

scaffold_11_5 200 308
scaffold_11_5 493 1082
scaffold_11_5 1171 1284
scaffold_11_5 1353 1871

scaffold_11_6 200 2764

scaffold_11_7 200 1561

scaffold_11_8 200 475
scaffold_11_8 552 1328

scaffold_11_9 200 321
scaffold_11_9 390 607
scaffold_11_9 662 1260

scaffold_11_10 200 1767
scaffold_11_10 1839 1902
scaffold_11_10 1957 2049
scaffold_11_10 2104 2275
scaffold_11_10 2328 2656

scaffold_11_11 200 2804
scaffold_11_11 2869 3413

scaffold_11_12 200 2338

scaffold_11_13 200 262
scaffold_11_13 356 2059

scaffold_11_14 200 547
scaffold_11_14 603 1769

scaffold_11_15 200 428
scaffold_11_15 743 936
scaffold_11_15 1008 1094

scaffold_11_16 200 475
scaffold_11_16 536 656
scaffold_11_16 727 904
scaffold_11_16 963 2052

scaffold_11_17 200 2188

scaffold_11_18 200 415
scaffold_11_18 599 1680
scaffold_11_18 2266 3748

scaffold_11_19 200 260
scaffold_11_19 347 501
scaffold_11_19 567 1675
scaffold_11_19 1796 1844

scaffold_11_20 200 1985
scaffold_11_20 2070 2377

scaffold_11_21 200 448
scaffold_11_21 586 702
scaffold_11_21 751 1081
scaffold_11_21 1134 1231
scaffold_11_21 1289 2647

scaffold_11_22 200 872
scaffold_11_22 918 1146
scaffold_11_22 1197 3066

scaffold_11_23 200 1052
scaffold_11_23 1104 1708

scaffold_11_24 200 683
scaffold_11_24 744 1894

scaffold_11_25 200 253
scaffold_11_25 329 1783
scaffold_11_25 1856 2166
scaffold_11_25 2223 2337
scaffold_11_25 2393 3929
scaffold_11_25 3989 4159
scaffold_11_25 4213 4502
scaffold_11_25 4558 4845
scaffold_11_25 4894 4946
scaffold_11_25 5570 5674
scaffold_11_25 5724 8167
scaffold_11_25 8219 8324
scaffold_11_25 9154 13630

scaffold_11_26 200 413
scaffold_11_26 469 2159

scaffold_11_27 200 272
scaffold_11_27 338 2912
scaffold_11_27 3055 3088

scaffold_11_28 200 302
scaffold_11_28 446 1584

scaffold_11_29 200 246
scaffold_11_29 317 587
scaffold_11_29 652 959
scaffold_11_29 1018 1531
scaffold_11_29 1583 2026

scaffold_11_30 200 239
scaffold_11_30 336 1998
scaffold_11_30 2079 2205

scaffold_11_31 200 311
scaffold_11_31 368 918
scaffold_11_31 979 2430

scaffold_11_32 200 496
scaffold_11_32 547 1305

scaffold_11_33 200 394
scaffold_11_33 461 919
scaffold_11_33 990 1805

scaffold_11_34 200 360
scaffold_11_34 420 615
scaffold_11_34 670 2012
scaffold_11_34 3169 3181
scaffold_11_34 3787 3834

scaffold_11_35 200 235
scaffold_11_35 316 412
scaffold_11_35 498 3286

scaffold_11_36 200 718
scaffold_11_36 802 3624

scaffold_11_37 200 289
scaffold_11_37 406 1316
scaffold_11_37 1403 1536
scaffold_11_37 1723 2201

scaffold_11_38 200 1474

scaffold_11_39 200 1453
scaffold_11_39 1516 1575

scaffold_11_40 200 202
scaffold_11_40 296 563
scaffold_11_40 635 1007
scaffold_11_40 1064 1598

scaffold_11_41 200 377
scaffold_11_41 434 1989
scaffold_11_41 2068 2255
scaffold_11_41 2312 2450
scaffold_11_41 2576 2684
scaffold_11_41 2742 3547

scaffold_11_42 200 336
scaffold_11_42 407 431
scaffold_11_42 846 3208
scaffold_11_42 3281 3344

scaffold_11_43 200 433
scaffold_11_43 498 2261

scaffold_12_1 200 297
scaffold_12_1 357 442
scaffold_12_1 604 2750

scaffold_12_2 200 233
scaffold_12_2 299 336
scaffold_12_2 411 498
scaffold_12_2 563 912
scaffold_12_2 975 2618

scaffold_12_3 200 1047
scaffold_12_3 1101 2016

scaffold_12_4 200 224
scaffold_12_4 284 1017
scaffold_12_4 1081 2544

scaffold_12_5 200 325
scaffold_12_5 395 559
scaffold_12_5 624 2776
scaffold_12_5 2834 3005

scaffold_12_6 200 203
scaffold_12_6 265 649
scaffold_12_6 729 1032

scaffold_12_7 200 414
scaffold_12_7 484 4843
scaffold_12_7 4936 5013

scaffold_12_8 200 270
scaffold_12_8 374 1583

scaffold_12_9 200 1243

scaffold_12_10 200 202
scaffold_12_10 274 924

scaffold_12_11 200 401
scaffold_12_11 485 698
scaffold_12_11 768 1728

scaffold_12_12 200 926
scaffold_12_12 1003 1106

scaffold_12_13 200 314
scaffold_12_13 710 736
scaffold_12_13 906 2437

scaffold_12_14 200 432
scaffold_12_14 510 969

scaffold_12_15 200 1135

scaffold_12_16 200 203
scaffold_12_16 280 382
scaffold_12_16 454 561
scaffold_12_16 633 773
scaffold_12_16 831 1097
scaffold_12_16 1171 1735
scaffold_12_16 1809 1811

scaffold_12_17 200 367
scaffold_12_17 431 477
scaffold_12_17 536 5792

scaffold_12_18 200 758
scaffold_12_18 871 1919

scaffold_12_19 200 634
scaffold_12_19 700 1545

scaffold_12_20 200 503
scaffold_12_20 599 927

scaffold_12_21 200 222
scaffold_12_21 291 1110

scaffold_12_22 200 439
scaffold_12_22 518 583
scaffold_12_22 645 800
scaffold_12_22 860 959
scaffold_12_22 1020 1138
scaffold_12_22 1199 1562
scaffold_12_22 1618 1979
scaffold_12_22 2035 2159
scaffold_12_22 2217 2454

scaffold_13_1 200 1951

scaffold_13_2 200 519
scaffold_13_2 632 800

scaffold_13_3 200 233
scaffold_13_3 293 3138
scaffold_13_3 3193 4932

scaffold_13_4 200 1360

scaffold_13_5 200 506
scaffold_13_5 574 2648
scaffold_13_5 2720 3418

scaffold_13_6 200 713
scaffold_13_6 783 2279
scaffold_13_6 2355 2464

scaffold_13_7 200 324
scaffold_13_7 380 1562
scaffold_13_7 1621 2061

scaffold_13_8 200 255
scaffold_13_8 330 9897

scaffold_13_9 200 264
scaffold_13_9 323 471
scaffold_13_9 522 1037
scaffold_13_9 1200 2170
scaffold_13_9 2224 2553

scaffold_13_10 200 1898
scaffold_13_10 1957 2045

scaffold_14_1 200 477
scaffold_14_1 553 611
scaffold_14_1 677 716
scaffold_14_1 776 1312
scaffold_14_1 1373 2042

scaffold_14_2 200 522
scaffold_14_2 638 1498
scaffold_14_2 1573 2515
scaffold_14_2 2580 3416

scaffold_14_3 200 233
scaffold_14_3 294 553
scaffold_14_3 646 1036
scaffold_14_3 1098 1230
scaffold_14_3 1324 1345
scaffold_14_3 2212 3406
scaffold_14_3 3456 3463

scaffold_14_4 200 226
scaffold_14_4 309 2318

scaffold_14_5 200 390
scaffold_14_5 469 1623
scaffold_14_5 1697 2231

scaffold_14_6 200 869
scaffold_14_6 933 3742

scaffold_14_7 200 617
scaffold_14_7 702 2659
scaffold_14_7 2805 3215

scaffold_14_8 200 841
scaffold_14_8 937 1110

scaffold_14_9 200 326
scaffold_14_9 400 1293
scaffold_14_9 1365 1962
scaffold_14_9 2025 2087
scaffold_14_9 2156 2801
scaffold_14_9 2856 3200

scaffold_14_10 200 2266

scaffold_14_11 200 426
scaffold_14_11 507 796
scaffold_14_11 870 2623
scaffold_14_11 2694 3221

scaffold_14_12 200 277
scaffold_14_12 387 708
scaffold_14_12 780 808

scaffold_14_13 200 203
scaffold_14_13 581 596
scaffold_14_13 1555 1799
scaffold_14_13 1885 2012

scaffold_14_14 200 272
scaffold_14_14 358 475
scaffold_14_14 609 736
scaffold_14_14 799 890
scaffold_14_14 951 2474

scaffold_14_15 200 379
scaffold_14_15 435 1892

scaffold_14_16 200 263
scaffold_14_16 407 480
scaffold_14_16 547 579
scaffold_14_16 658 1032
scaffold_14_16 1112 2002

scaffold_14_17 200 1990

scaffold_14_18 200 202
scaffold_14_18 269 595
scaffold_14_18 656 781
scaffold_14_18 838 882
scaffold_14_18 935 943

scaffold_15_1 200 266
scaffold_15_1 312 423
scaffold_15_1 477 638
scaffold_15_1 739 890
scaffold_15_1 993 2534
scaffold_15_1 2609 2667

scaffold_15_2 200 1165

scaffold_15_3 200 291
scaffold_15_3 371 814
scaffold_15_3 901 2636
scaffold_15_3 2708 3009

scaffold_15_4 200 1610
scaffold_15_4 1694 2886

scaffold_16_1 200 2002

scaffold_16_2 200 393
scaffold_16_2 482 852
scaffold_16_2 910 1208

scaffold_16_3 200 1759

scaffold_16_4 200 667
scaffold_16_4 764 1570

scaffold_16_5 200 236
scaffold_16_5 293 395
scaffold_16_5 455 624
scaffold_16_5 706 1700

scaffold_16_6 200 1477

scaffold_16_7 200 1432

scaffold_16_8 200 823

scaffold_16_9 200 1720

scaffold_16_10 200 968
scaffold_16_10 1042 3581

scaffold_16_11 200 563
scaffold_16_11 617 1242

scaffold_16_12 200 899
scaffold_16_12 1099 1860
scaffold_16_12 1938 2629

scaffold_16_13 200 790

scaffold_16_14 200 815
scaffold_16_14 895 1676

scaffold_16_15 200 248
scaffold_16_15 359 618
scaffold_16_15 685 812
scaffold_16_15 881 2798
scaffold_16_15 2881 2961

scaffold_16_16 200 316
scaffold_16_16 382 3942

scaffold_16_17 200 610
scaffold_16_17 670 696
scaffold_16_17 765 852
scaffold_16_17 908 4576
scaffold_16_17 4970 5246
scaffold_16_17 5310 5448

scaffold_16_18 200 219
scaffold_16_18 288 312
scaffold_16_18 376 808
scaffold_16_18 867 2197
scaffold_16_18 2301 2339

scaffold_16_19 200 334
scaffold_16_19 400 1575
scaffold_16_19 1640 1756
scaffold_16_19 1840 2667
scaffold_16_19 2733 2867

scaffold_16_20 200 1777

scaffold_16_21 200 379
scaffold_16_21 453 1172
scaffold_16_21 1251 1978
scaffold_16_21 2030 2568
scaffold_16_21 2630 3201

scaffold_16_22 200 505
scaffold_16_22 589 1920

scaffold_16_23 200 247
scaffold_16_23 397 1902
scaffold_16_23 2025 2273
scaffold_16_23 2374 2652

scaffold_16_24 200 799
scaffold_16_24 890 1141

scaffold_16_25 200 490
scaffold_16_25 575 632
scaffold_16_25 708 771
scaffold_16_25 848 896
scaffold_16_25 4172 4180
scaffold_16_25 4704 4709

scaffold_16_26 200 333
scaffold_16_26 407 505
scaffold_16_26 600 1167

