ID,status,superkingdom,phylum,class,order,family,genus,species,strain
NODE_43_length_292933_cov_11.812036,nomatch,,,,,,,,
NODE_44_length_291088_cov_11.882232,nomatch,,,,,,,,
NODE_45_length_288275_cov_11.901158,nomatch,,,,,,,,
NODE_46_length_284372_cov_11.774381,nomatch,,,,,,,,
NODE_47_length_277605_cov_11.873745,nomatch,,,,,,,,
NODE_48_length_272918_cov_11.734287,nomatch,,,,,,,,
NODE_49_length_270119_cov_11.827373,nomatch,,,,,,,,
NODE_50_length_269355_cov_11.844185,nomatch,,,,,,,,
NODE_51_length_268666_cov_11.906379,nomatch,,,,,,,,
NODE_52_length_267470_cov_11.916504,nomatch,,,,,,,,
NODE_53_length_257305_cov_11.951668,nomatch,,,,,,,,
NODE_54_length_256525_cov_11.763056,nomatch,,,,,,,,
NODE_55_length_256020_cov_11.868652,nomatch,,,,,,,,
NODE_56_length_254994_cov_11.814645,nomatch,,,,,,,,
NODE_57_length_246629_cov_11.707106,nomatch,,,,,,,,
NODE_58_length_246511_cov_11.671704,nomatch,,,,,,,,
NODE_59_length_245746_cov_11.748908,nomatch,,,,,,,,
NODE_60_length_243879_cov_11.790905,nomatch,,,,,,,,
NODE_61_length_243068_cov_11.899395,nomatch,,,,,,,,
NODE_62_length_241808_cov_11.904961,nomatch,,,,,,,,
NODE_63_length_239021_cov_11.748675,nomatch,,,,,,,,
NODE_64_length_235402_cov_11.801190,nomatch,,,,,,,,
NODE_65_length_233600_cov_11.742450,nomatch,,,,,,,,
NODE_66_length_232137_cov_11.778001,nomatch,,,,,,,,
NODE_67_length_231733_cov_11.749976,nomatch,,,,,,,,
NODE_68_length_230584_cov_11.846466,nomatch,,,,,,,,
NODE_69_length_230376_cov_11.919431,nomatch,,,,,,,,
NODE_70_length_227540_cov_11.595823,nomatch,,,,,,,,
NODE_71_length_226502_cov_11.676990,nomatch,,,,,,,,
NODE_72_length_224651_cov_11.832419,nomatch,,,,,,,,
NODE_73_length_223914_cov_12.075264,nomatch,,,,,,,,
split1_NODE_74_length_221728_cov_11.764735,nomatch,,,,,,,,
split2_NODE_74_length_221728_cov_11.764735,nomatch,,,,,,,,
NODE_75_length_219054_cov_11.865407,nomatch,,,,,,,,
NODE_76_length_214058_cov_11.917314,nomatch,,,,,,,,
NODE_77_length_210025_cov_11.767649,nomatch,,,,,,,,
NODE_78_length_205178_cov_11.987086,nomatch,,,,,,,,
NODE_79_length_201049_cov_11.856835,nomatch,,,,,,,,
NODE_80_length_197085_cov_11.540669,nomatch,,,,,,,,
NODE_81_length_196519_cov_11.811790,nomatch,,,,,,,,
NODE_82_length_195015_cov_11.649794,nomatch,,,,,,,,
NODE_83_length_194055_cov_11.744498,nomatch,,,,,,,,
NODE_84_length_193329_cov_11.875519,nomatch,,,,,,,,
NODE_85_length_189111_cov_11.732374,nomatch,,,,,,,,
NODE_86_length_188324_cov_11.961344,nomatch,,,,,,,,
NODE_87_length_188104_cov_11.918852,nomatch,,,,,,,,
NODE_88_length_184773_cov_11.761067,nomatch,,,,,,,,
NODE_89_length_183095_cov_11.789876,nomatch,,,,,,,,
NODE_90_length_178647_cov_12.051535,nomatch,,,,,,,,
NODE_91_length_178279_cov_11.900254,nomatch,,,,,,,,
NODE_92_length_177421_cov_11.730019,nomatch,,,,,,,,
NODE_93_length_177008_cov_11.793008,nomatch,,,,,,,,
NODE_94_length_175587_cov_11.926091,nomatch,,,,,,,,
NODE_95_length_173671_cov_11.691173,nomatch,,,,,,,,
NODE_96_length_172256_cov_11.884401,nomatch,,,,,,,,
NODE_97_length_172201_cov_11.759412,nomatch,,,,,,,,
NODE_98_length_170154_cov_11.794797,nomatch,,,,,,,,
NODE_99_length_169775_cov_11.782668,nomatch,,,,,,,,
NODE_100_length_169724_cov_11.959068,nomatch,,,,,,,,
NODE_101_length_166510_cov_11.825397,nomatch,,,,,,,,
NODE_102_length_165940_cov_11.730817,nomatch,,,,,,,,
NODE_103_length_165308_cov_11.780798,nomatch,,,,,,,,
NODE_104_length_161002_cov_11.800367,nomatch,,,,,,,,
NODE_105_length_155239_cov_11.624381,nomatch,,,,,,,,
NODE_106_length_148188_cov_12.084175,nomatch,,,,,,,,
NODE_107_length_147973_cov_12.021198,nomatch,,,,,,,,
NODE_108_length_146838_cov_11.903593,nomatch,,,,,,,,
NODE_109_length_145624_cov_11.253297,nomatch,,,,,,,,
NODE_110_length_144979_cov_10.896384,nomatch,,,,,,,,
NODE_111_length_143314_cov_11.844672,nomatch,,,,,,,,
NODE_112_length_140975_cov_11.673833,nomatch,,,,,,,,
NODE_113_length_138220_cov_11.797028,nomatch,,,,,,,,
NODE_114_length_138057_cov_11.949467,nomatch,,,,,,,,
NODE_115_length_135047_cov_11.903387,nomatch,,,,,,,,
NODE_116_length_134664_cov_11.832187,nomatch,,,,,,,,
NODE_117_length_134657_cov_11.382398,nomatch,,,,,,,,
NODE_118_length_132849_cov_11.830081,nomatch,,,,,,,,
NODE_119_length_132145_cov_11.774379,nomatch,,,,,,,,
NODE_120_length_131275_cov_11.952092,nomatch,,,,,,,,
NODE_121_length_128644_cov_11.713610,nomatch,,,,,,,,
NODE_122_length_127637_cov_11.978104,nomatch,,,,,,,,
NODE_123_length_125435_cov_11.657077,nomatch,,,,,,,,
NODE_124_length_125342_cov_11.985593,nomatch,,,,,,,,
NODE_125_length_121645_cov_11.406894,nomatch,,,,,,,,
NODE_126_length_120907_cov_11.362808,nomatch,,,,,,,,
NODE_127_length_120824_cov_11.915060,nomatch,,,,,,,,
NODE_128_length_119141_cov_11.867595,nomatch,,,,,,,,
NODE_129_length_118885_cov_11.820391,nomatch,,,,,,,,
NODE_130_length_118624_cov_11.256032,nomatch,,,,,,,,
NODE_131_length_114372_cov_11.289080,nomatch,,,,,,,,
NODE_132_length_113681_cov_11.379080,nomatch,,,,,,,,
NODE_133_length_113094_cov_11.758691,nomatch,,,,,,,,
NODE_134_length_110620_cov_11.927959,nomatch,,,,,,,,
split1_NODE_135_length_110165_cov_11.602901,nomatch,,,,,,,,
NODE_136_length_109189_cov_11.716409,nomatch,,,,,,,,
NODE_137_length_108548_cov_11.949696,nomatch,,,,,,,,
NODE_138_length_106184_cov_11.928124,nomatch,,,,,,,,
NODE_139_length_104307_cov_11.030198,nomatch,,,,,,,,
NODE_140_length_102197_cov_11.857990,nomatch,,,,,,,,
NODE_141_length_101994_cov_11.741653,nomatch,,,,,,,,
NODE_142_length_101331_cov_11.893749,nomatch,,,,,,,,
NODE_143_length_101237_cov_11.785956,nomatch,,,,,,,,
NODE_144_length_99308_cov_12.018310,nomatch,,,,,,,,
NODE_145_length_98833_cov_11.768687,nomatch,,,,,,,,
NODE_146_length_97350_cov_11.775640,nomatch,,,,,,,,
NODE_147_length_95958_cov_11.350273,nomatch,,,,,,,,
NODE_148_length_95045_cov_11.468952,nomatch,,,,,,,,
NODE_149_length_93148_cov_11.445448,nomatch,,,,,,,,
NODE_150_length_92620_cov_11.235802,nomatch,,,,,,,,
NODE_151_length_91169_cov_11.810044,nomatch,,,,,,,,
NODE_152_length_91036_cov_11.491711,nomatch,,,,,,,,
NODE_153_length_90879_cov_11.770066,nomatch,,,,,,,,
NODE_154_length_89683_cov_11.487594,nomatch,,,,,,,,
NODE_155_length_89560_cov_11.232778,nomatch,,,,,,,,
NODE_156_length_88742_cov_11.919957,nomatch,,,,,,,,
NODE_157_length_88591_cov_11.970847,nomatch,,,,,,,,
NODE_158_length_86522_cov_11.783471,nomatch,,,,,,,,
NODE_159_length_86410_cov_11.919393,nomatch,,,,,,,,
NODE_160_length_86359_cov_11.693849,nomatch,,,,,,,,
NODE_161_length_85169_cov_11.920945,nomatch,,,,,,,,
NODE_162_length_84617_cov_11.742029,nomatch,,,,,,,,
NODE_163_length_84263_cov_11.917954,nomatch,,,,,,,,
NODE_164_length_84111_cov_11.682999,nomatch,,,,,,,,
NODE_165_length_83388_cov_11.834532,nomatch,,,,,,,,
NODE_166_length_83254_cov_11.593850,nomatch,,,,,,,,
NODE_167_length_83072_cov_11.863367,nomatch,,,,,,,,
NODE_169_length_81768_cov_11.834826,nomatch,,,,,,,,
NODE_170_length_80355_cov_11.625118,nomatch,,,,,,,,
NODE_171_length_80113_cov_11.763396,nomatch,,,,,,,,
NODE_172_length_77953_cov_10.765374,nomatch,,,,,,,,
NODE_173_length_77793_cov_11.848441,nomatch,,,,,,,,
NODE_174_length_76710_cov_11.826202,nomatch,,,,,,,,
NODE_175_length_76431_cov_11.767181,nomatch,,,,,,,,
NODE_176_length_76363_cov_12.016383,nomatch,,,,,,,,
NODE_177_length_76298_cov_11.686823,nomatch,,,,,,,,
NODE_178_length_75605_cov_11.866557,nomatch,,,,,,,,
NODE_179_length_74787_cov_11.734316,nomatch,,,,,,,,
NODE_180_length_74316_cov_11.813369,nomatch,,,,,,,,
NODE_181_length_74295_cov_11.627939,nomatch,,,,,,,,
NODE_182_length_72335_cov_11.814467,nomatch,,,,,,,,
NODE_183_length_72074_cov_11.415473,nomatch,,,,,,,,
NODE_184_length_71165_cov_11.335229,nomatch,,,,,,,,
NODE_185_length_70568_cov_11.890391,nomatch,,,,,,,,
NODE_186_length_70475_cov_11.270285,nomatch,,,,,,,,
NODE_187_length_69441_cov_11.560334,nomatch,,,,,,,,
NODE_188_length_68249_cov_11.231878,nomatch,,,,,,,,
NODE_189_length_67947_cov_11.476850,nomatch,,,,,,,,
NODE_190_length_66669_cov_11.754035,nomatch,,,,,,,,
NODE_191_length_65786_cov_11.801611,nomatch,,,,,,,,
NODE_192_length_64723_cov_11.030683,nomatch,,,,,,,,
NODE_193_length_64226_cov_11.750433,nomatch,,,,,,,,
NODE_194_length_64158_cov_11.645250,nomatch,,,,,,,,
NODE_195_length_64115_cov_11.717697,nomatch,,,,,,,,
NODE_196_length_63371_cov_11.531940,nomatch,,,,,,,,
NODE_197_length_62187_cov_11.681969,nomatch,,,,,,,,
split1_NODE_198_length_62028_cov_11.928111,nomatch,,,,,,,,
split2_NODE_198_length_62028_cov_11.928111,nomatch,,,,,,,,
NODE_199_length_61908_cov_11.653907,nomatch,,,,,,,,
NODE_200_length_58373_cov_11.820571,nomatch,,,,,,,,
NODE_201_length_57878_cov_11.873595,nomatch,,,,,,,,
NODE_202_length_57770_cov_11.539597,nomatch,,,,,,,,
NODE_203_length_55226_cov_12.159567,nomatch,,,,,,,,
NODE_204_length_54019_cov_11.919636,nomatch,,,,,,,,
NODE_205_length_53853_cov_11.933775,nomatch,,,,,,,,
NODE_206_length_53791_cov_11.799698,nomatch,,,,,,,,
NODE_207_length_53117_cov_11.758200,nomatch,,,,,,,,
NODE_208_length_52178_cov_11.624234,nomatch,,,,,,,,
NODE_209_length_51791_cov_11.628658,nomatch,,,,,,,,
NODE_210_length_51445_cov_10.861627,nomatch,,,,,,,,
NODE_211_length_51244_cov_11.615646,nomatch,,,,,,,,
NODE_212_length_49283_cov_11.751831,nomatch,,,,,,,,
NODE_213_length_48031_cov_11.687709,nomatch,,,,,,,,
NODE_214_length_47645_cov_11.880214,nomatch,,,,,,,,
NODE_215_length_47504_cov_11.221162,nomatch,,,,,,,,
NODE_216_length_47251_cov_11.205734,nomatch,,,,,,,,
NODE_217_length_47063_cov_11.022882,nomatch,,,,,,,,
NODE_218_length_46554_cov_11.534624,nomatch,,,,,,,,
NODE_219_length_45374_cov_11.922492,nomatch,,,,,,,,
NODE_220_length_44610_cov_11.786098,nomatch,,,,,,,,
NODE_221_length_43519_cov_11.760301,nomatch,,,,,,,,
NODE_222_length_42930_cov_10.595052,nomatch,,,,,,,,
NODE_223_length_42592_cov_11.641281,nomatch,,,,,,,,
NODE_224_length_42062_cov_11.680561,nomatch,,,,,,,,
NODE_225_length_40853_cov_11.674851,nomatch,,,,,,,,
NODE_226_length_39661_cov_10.911949,nomatch,,,,,,,,
NODE_227_length_39374_cov_11.146202,nomatch,,,,,,,,
NODE_228_length_39364_cov_11.787344,nomatch,,,,,,,,
NODE_229_length_36388_cov_11.600866,nomatch,,,,,,,,
NODE_230_length_36179_cov_11.676440,nomatch,,,,,,,,
NODE_231_length_35852_cov_11.721707,nomatch,,,,,,,,
NODE_232_length_34845_cov_11.773893,nomatch,,,,,,,,
NODE_233_length_33950_cov_12.225793,nomatch,,,,,,,,
NODE_234_length_33275_cov_12.012097,nomatch,,,,,,,,
NODE_235_length_33162_cov_10.725079,nomatch,,,,,,,,
NODE_236_length_33081_cov_11.857316,nomatch,,,,,,,,
NODE_237_length_33073_cov_11.802100,nomatch,,,,,,,,
NODE_238_length_32857_cov_12.010113,nomatch,,,,,,,,
NODE_239_length_32537_cov_11.708115,nomatch,,,,,,,,
NODE_240_length_32295_cov_11.543677,nomatch,,,,,,,,
NODE_241_length_32066_cov_11.692977,nomatch,,,,,,,,
NODE_242_length_31707_cov_11.936035,nomatch,,,,,,,,
NODE_243_length_31267_cov_11.642582,nomatch,,,,,,,,
NODE_244_length_31255_cov_11.644661,nomatch,,,,,,,,
NODE_245_length_30871_cov_11.564175,nomatch,,,,,,,,
NODE_246_length_30715_cov_10.963057,nomatch,,,,,,,,
NODE_247_length_30640_cov_11.438960,nomatch,,,,,,,,
NODE_248_length_30282_cov_11.873321,nomatch,,,,,,,,
NODE_249_length_29663_cov_10.158180,nomatch,,,,,,,,
NODE_250_length_29396_cov_11.767706,nomatch,,,,,,,,
NODE_251_length_28841_cov_10.756356,nomatch,,,,,,,,
NODE_252_length_28757_cov_11.916696,nomatch,,,,,,,,
NODE_253_length_28000_cov_10.836114,nomatch,,,,,,,,
NODE_254_length_27728_cov_14.313213,nomatch,,,,,,,,
NODE_255_length_26354_cov_11.510428,nomatch,,,,,,,,
NODE_256_length_26123_cov_11.867441,nomatch,,,,,,,,
NODE_257_length_25845_cov_11.090404,nomatch,,,,,,,,
NODE_258_length_24045_cov_11.995861,nomatch,,,,,,,,
NODE_259_length_22831_cov_10.256387,nomatch,,,,,,,,
NODE_260_length_22033_cov_12.009906,nomatch,,,,,,,,
NODE_261_length_21481_cov_11.543271,nomatch,,,,,,,,
NODE_262_length_21458_cov_11.902442,nomatch,,,,,,,,
NODE_263_length_20796_cov_10.897383,nomatch,,,,,,,,
NODE_264_length_20675_cov_10.269223,nomatch,,,,,,,,
NODE_265_length_20248_cov_10.682223,nomatch,,,,,,,,
NODE_266_length_19378_cov_11.485429,nomatch,,,,,,,,
NODE_267_length_18503_cov_9.714900,nomatch,,,,,,,,
NODE_268_length_18017_cov_11.196590,nomatch,,,,,,,,
NODE_269_length_17629_cov_10.592561,nomatch,,,,,,,,
NODE_270_length_17520_cov_11.270454,nomatch,,,,,,,,
NODE_271_length_17489_cov_11.856065,nomatch,,,,,,,,
NODE_272_length_17319_cov_11.993485,nomatch,,,,,,,,
NODE_273_length_17187_cov_11.879601,nomatch,,,,,,,,
NODE_274_length_16828_cov_11.584157,nomatch,,,,,,,,
NODE_275_length_16742_cov_10.641529,nomatch,,,,,,,,
NODE_276_length_16389_cov_10.768602,nomatch,,,,,,,,
NODE_277_length_16077_cov_12.178746,nomatch,,,,,,,,
NODE_278_length_15110_cov_11.830742,nomatch,,,,,,,,
NODE_279_length_14951_cov_10.905693,nomatch,,,,,,,,
NODE_280_length_14932_cov_12.048227,nomatch,,,,,,,,
NODE_281_length_14306_cov_10.153043,nomatch,,,,,,,,
NODE_282_length_14271_cov_10.309672,nomatch,,,,,,,,
NODE_283_length_13720_cov_12.062606,nomatch,,,,,,,,
NODE_284_length_13034_cov_11.514217,nomatch,,,,,,,,
NODE_285_length_12062_cov_10.414914,nomatch,,,,,,,,
NODE_286_length_11670_cov_13.270813,nomatch,,,,,,,,
NODE_287_length_11510_cov_10.729860,nomatch,,,,,,,,
NODE_288_length_11368_cov_11.372387,nomatch,,,,,,,,
NODE_289_length_11279_cov_11.602403,nomatch,,,,,,,,
NODE_290_length_10661_cov_11.146953,nomatch,,,,,,,,
NODE_291_length_10397_cov_10.069815,nomatch,,,,,,,,
NODE_292_length_10097_cov_11.301003,nomatch,,,,,,,,
NODE_293_length_10013_cov_10.367085,nomatch,,,,,,,,
NODE_294_length_10008_cov_11.928044,nomatch,,,,,,,,
NODE_295_length_9901_cov_10.248721,nomatch,,,,,,,,
NODE_296_length_9157_cov_11.154707,nomatch,,,,,,,,
NODE_297_length_9077_cov_10.308156,nomatch,,,,,,,,
NODE_298_length_8808_cov_10.237069,nomatch,,,,,,,,
NODE_299_length_8536_cov_11.265430,nomatch,,,,,,,,
NODE_300_length_8161_cov_11.471870,nomatch,,,,,,,,
NODE_301_length_8074_cov_11.498553,nomatch,,,,,,,,
NODE_302_length_7979_cov_10.852776,nomatch,,,,,,,,
NODE_303_length_7904_cov_9.899704,nomatch,,,,,,,,
NODE_304_length_7856_cov_11.392548,nomatch,,,,,,,,
NODE_305_length_7822_cov_11.147628,nomatch,,,,,,,,
NODE_306_length_7743_cov_10.666492,nomatch,,,,,,,,
NODE_307_length_7695_cov_9.285809,nomatch,,,,,,,,
NODE_308_length_7649_cov_10.093592,nomatch,,,,,,,,
NODE_309_length_7243_cov_11.212479,nomatch,,,,,,,,
NODE_310_length_6987_cov_10.069242,nomatch,,,,,,,,
NODE_311_length_6927_cov_10.306029,nomatch,,,,,,,,
NODE_312_length_6516_cov_12.092503,nomatch,,,,,,,,
NODE_313_length_6319_cov_10.792151,nomatch,,,,,,,,
NODE_314_length_6173_cov_125.905888,nomatch,,,,,,,,
NODE_315_length_5883_cov_10.834086,nomatch,,,,,,,,
NODE_316_length_5858_cov_9.808061,nomatch,,,,,,,,
NODE_317_length_5752_cov_10.362667,nomatch,,,,,,,,
NODE_318_length_5739_cov_11.942801,nomatch,,,,,,,,
NODE_319_length_5540_cov_12.929060,nomatch,,,,,,,,
NODE_320_length_5448_cov_22.812253,nomatch,,,,,,,,
NODE_321_length_5373_cov_10.305757,nomatch,,,,,,,,
NODE_322_length_5371_cov_10.719298,nomatch,,,,,,,,
NODE_323_length_5364_cov_12.269047,nomatch,,,,,,,,
NODE_324_length_5270_cov_11.519541,nomatch,,,,,,,,
NODE_325_length_5102_cov_10.888666,nomatch,,,,,,,,
NODE_326_length_4936_cov_1298.507382,nomatch,,,,,,,,
NODE_327_length_4701_cov_11.599038,nomatch,,,,,,,,
NODE_328_length_4647_cov_9.196681,nomatch,,,,,,,,
NODE_329_length_4632_cov_11.438180,nomatch,,,,,,,,
NODE_330_length_4460_cov_10.531502,nomatch,,,,,,,,
NODE_331_length_4422_cov_9.314785,nomatch,,,,,,,,
NODE_332_length_4407_cov_10.209112,nomatch,,,,,,,,
NODE_333_length_4402_cov_11.926784,nomatch,,,,,,,,
NODE_334_length_4227_cov_13.007561,nomatch,,,,,,,,
NODE_335_length_4218_cov_12.570032,nomatch,,,,,,,,
NODE_336_length_3750_cov_11.536848,nomatch,,,,,,,,
NODE_337_length_3698_cov_10.640437,nomatch,,,,,,,,
NODE_338_length_3598_cov_10.248920,nomatch,,,,,,,,
NODE_339_length_3496_cov_12.465420,nomatch,,,,,,,,
NODE_340_length_3454_cov_13.483919,nomatch,,,,,,,,
NODE_341_length_3398_cov_12.340263,nomatch,,,,,,,,
NODE_342_length_3214_cov_10.217687,nomatch,,,,,,,,
NODE_343_length_3157_cov_9.603532,nomatch,,,,,,,,
NODE_344_length_3146_cov_1364.703213,nomatch,,,,,,,,
NODE_345_length_3144_cov_10.488233,nomatch,,,,,,,,
NODE_346_length_3124_cov_10.297965,nomatch,,,,,,,,
NODE_347_length_3109_cov_10.728370,nomatch,,,,,,,,
NODE_348_length_3026_cov_9.174888,nomatch,,,,,,,,
NODE_349_length_2839_cov_11.157448,nomatch,,,,,,,,
NODE_350_length_2839_cov_10.227139,nomatch,,,,,,,,
NODE_351_length_2800_cov_9.193416,nomatch,,,,,,,,
NODE_352_length_2744_cov_57.749331,nomatch,,,,,,,,
NODE_353_length_2720_cov_7.925569,nomatch,,,,,,,,
NODE_354_length_2664_cov_14.633819,nomatch,,,,,,,,
NODE_355_length_2650_cov_11.114546,nomatch,,,,,,,,
NODE_356_length_2644_cov_11.288439,nomatch,,,,,,,,
NODE_357_length_2633_cov_9.565044,nomatch,,,,,,,,
NODE_358_length_2578_cov_147.300694,nomatch,,,,,,,,
NODE_359_length_2496_cov_123.419164,nomatch,,,,,,,,
NODE_360_length_2446_cov_9.889176,nomatch,,,,,,,,
NODE_361_length_2431_cov_22.061632,nomatch,,,,,,,,
NODE_362_length_2226_cov_10.859457,nomatch,,,,,,,,
NODE_363_length_2202_cov_9.923373,nomatch,,,,,,,,
NODE_364_length_2191_cov_21.435078,nomatch,,,,,,,,
NODE_365_length_2179_cov_20.091131,nomatch,,,,,,,,
NODE_366_length_2078_cov_11.220400,nomatch,,,,,,,,
NODE_367_length_2022_cov_79.223219,nomatch,,,,,,,,
NODE_368_length_2013_cov_10.395016,nomatch,,,,,,,,
NODE_369_length_2002_cov_73.691200,nomatch,,,,,,,,
NODE_370_length_1963_cov_8.605120,nomatch,,,,,,,,
NODE_371_length_1838_cov_11.321449,nomatch,,,,,,,,
NODE_372_length_1792_cov_33.558559,nomatch,,,,,,,,
NODE_373_length_1731_cov_9.948254,nomatch,,,,,,,,
NODE_374_length_1581_cov_17.236589,nomatch,,,,,,,,
NODE_375_length_1538_cov_9.690291,nomatch,,,,,,,,
NODE_376_length_1530_cov_18.424804,nomatch,,,,,,,,
NODE_377_length_1502_cov_141.697455,nomatch,,,,,,,,
NODE_378_length_1468_cov_123.825503,nomatch,,,,,,,,
NODE_379_length_1421_cov_107.431221,nomatch,,,,,,,,
NODE_380_length_1309_cov_9.448393,nomatch,,,,,,,,
NODE_381_length_1244_cov_7.945389,nomatch,,,,,,,,
NODE_382_length_1116_cov_125.998989,nomatch,,,,,,,,
NODE_383_length_1099_cov_10.549383,nomatch,,,,,,,,
NODE_384_length_1081_cov_10.220126,nomatch,,,,,,,,
NODE_385_length_1069_cov_23.109342,nomatch,,,,,,,,
NODE_386_length_1044_cov_7.914940,nomatch,,,,,,,,
NODE_387_length_1029_cov_76.181818,nomatch,,,,,,,,
NODE_388_length_1026_cov_12.373749,nomatch,,,,,,,,
NODE_389_length_980_cov_6.710434,nomatch,,,,,,,,
NODE_390_length_957_cov_13.789157,nomatch,,,,,,,,
NODE_391_length_956_cov_11.341375,nomatch,,,,,,,,
NODE_392_length_945_cov_47.819071,nomatch,,,,,,,,
NODE_393_length_903_cov_38.195876,nomatch,,,,,,,,
NODE_394_length_892_cov_7.112418,nomatch,,,,,,,,
NODE_395_length_859_cov_22.443989,nomatch,,,,,,,,
NODE_396_length_828_cov_58.540656,nomatch,,,,,,,,
NODE_397_length_823_cov_7.587644,nomatch,,,,,,,,
NODE_398_length_813_cov_9.755102,nomatch,,,,,,,,
NODE_399_length_779_cov_7.585890,nomatch,,,,,,,,
NODE_400_length_775_cov_44.941358,nomatch,,,,,,,,
NODE_401_length_739_cov_8.728758,nomatch,,,,,,,,
NODE_402_length_737_cov_9.586885,nomatch,,,,,,,,
NODE_403_length_684_cov_31.102334,nomatch,,,,,,,,
NODE_404_length_655_cov_63.988636,nomatch,,,,,,,,
NODE_405_length_646_cov_120.728324,nomatch,,,,,,,,
NODE_406_length_635_cov_13.604331,nomatch,,,,,,,,
NODE_407_length_631_cov_115.376984,nomatch,,,,,,,,
NODE_408_length_630_cov_20.437376,nomatch,,,,,,,,
NODE_409_length_605_cov_19.500000,nomatch,,,,,,,,
NODE_410_length_597_cov_81.014894,nomatch,,,,,,,,
NODE_411_length_597_cov_10.776596,nomatch,,,,,,,,
NODE_412_length_548_cov_127.584323,nomatch,,,,,,,,
NODE_413_length_543_cov_12.838942,nomatch,,,,,,,,
NODE_414_length_533_cov_143.847291,nomatch,,,,,,,,
NODE_415_length_521_cov_40.154822,nomatch,,,,,,,,
NODE_416_length_519_cov_10.464286,nomatch,,,,,,,,
NODE_417_length_514_cov_8.865633,nomatch,,,,,,,,
NODE_418_length_482_cov_9.287324,nomatch,,,,,,,,
NODE_419_length_480_cov_9.869688,nomatch,,,,,,,,
NODE_420_length_479_cov_46.704545,nomatch,,,,,,,,
NODE_421_length_473_cov_116.895954,nomatch,,,,,,,,
NODE_422_length_467_cov_24.485294,nomatch,,,,,,,,
NODE_423_length_461_cov_137.017964,nomatch,,,,,,,,
NODE_424_length_459_cov_12.015060,nomatch,,,,,,,,
NODE_425_length_454_cov_12.284404,nomatch,,,,,,,,
NODE_426_length_451_cov_1420.938272,nomatch,,,,,,,,
NODE_427_length_444_cov_156.630915,nomatch,,,,,,,,
NODE_428_length_444_cov_131.126183,nomatch,,,,,,,,
NODE_429_length_433_cov_129.094771,nomatch,,,,,,,,
NODE_430_length_427_cov_45.473333,nomatch,,,,,,,,
NODE_431_length_418_cov_10.989691,nomatch,,,,,,,,
NODE_432_length_416_cov_160.003460,nomatch,,,,,,,,
NODE_433_length_415_cov_53.357639,nomatch,,,,,,,,
NODE_434_length_408_cov_212.551601,nomatch,,,,,,,,
NODE_435_length_407_cov_9.578571,nomatch,,,,,,,,
